time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-02-03T13:53:00Z;6;188.86;502.87;8.21;1.30;28.37;77.78;10.59;5.98;1.22;1011.60;91.50;7.60;163.00;0.80;
2022-02-03T13:54:00Z;6;183.66;506.99;8.21;1.30;29.14;78.70;12.87;6.91;1.22;1011.60;91.60;7.80;182.00;0.80;
2022-02-03T13:55:00Z;6;183.79;507.71;8.21;1.30;29.96;77.78;18.55;14.34;1.22;1011.60;91.60;7.60;177.00;0.60;
2022-02-03T13:56:00Z;6;191.39;507.71;8.21;1.30;29.16;77.78;17.41;10.62;1.22;1011.60;91.70;7.60;181.00;0.70;
2022-02-03T13:57:00Z;6;191.28;507.09;8.21;1.30;29.14;77.75;8.32;5.98;1.22;1011.70;91.80;7.80;184.00;0.40;
2022-02-03T13:58:00Z;6;186.20;514.24;8.21;1.30;29.14;78.22;14.00;10.62;1.22;1011.60;91.90;7.80;113.00;0.30;
2022-02-03T13:59:00Z;6;193.79;516.66;8.21;1.30;28.35;76.30;16.28;7.84;1.22;1011.60;91.80;7.80;168.00;0.80;
2022-02-03T14:00:00Z;6;198.86;504.57;8.21;5.20;29.14;72.94;10.59;5.98;1.22;1011.60;91.70;7.80;191.00;0.60;
2022-02-03T14:01:00Z;6;197.59;502.15;8.21;5.20;30.72;71.98;14.00;9.69;1.22;1011.60;91.80;7.80;177.00;0.40;
2022-02-03T14:02:00Z;6;193.81;509.51;8.21;2.60;31.51;71.03;40.15;26.40;1.22;1011.70;91.90;7.80;194.00;0.40;
2022-02-03T14:03:00Z;6;210.25;509.41;8.21;1.30;30.72;68.62;17.41;11.55;1.22;1011.60;91.70;7.80;173.00;0.60;
2022-02-03T14:04:00Z;6;222.91;504.57;8.21;1.30;29.14;69.58;134.48;100.67;1.22;1011.60;91.70;7.80;170.00;0.90;
2022-02-03T14:05:00Z;6;227.97;502.15;8.21;1.30;29.14;71.98;29.92;19.91;1.22;1011.60;91.50;7.80;163.00;1.10;
2022-02-03T14:06:00Z;6;222.91;499.73;8.21;1.30;29.93;73.42;9.46;6.91;1.22;1011.60;91.30;7.80;155.00;1.00;
2022-02-03T14:07:00Z;6;205.31;510.03;8.21;2.60;29.95;74.89;33.33;23.62;1.22;1011.50;91.40;7.60;143.00;0.80;
2022-02-03T14:08:00Z;6;211.66;510.13;8.21;1.30;29.96;76.34;74.24;48.68;1.22;1011.60;91.50;7.60;183.00;0.70;
2022-02-03T14:09:00Z;6;221.80;505.29;8.21;1.30;29.16;76.34;16.28;12.48;1.22;1011.60;91.60;7.60;163.00;0.50;
2022-02-03T14:10:00Z;6;224.33;502.87;8.21;1.30;28.37;76.34;78.79;48.68;1.22;1011.60;91.60;7.60;151.00;0.60;
2022-02-03T14:11:00Z;6;242.07;507.71;8.21;1.30;26.79;77.30;79.93;49.61;1.22;1011.60;91.50;7.60;164.00;0.90;
2022-02-03T14:12:00Z;6;263.60;502.87;8.21;1.30;26.79;76.82;23.10;17.12;1.22;1011.60;91.40;7.60;170.00;1.10;
2022-02-03T14:13:00Z;6;240.78;507.61;8.21;1.30;26.79;78.73;14.00;6.91;1.22;1011.50;91.30;7.60;168.00;0.90;
2022-02-03T14:14:00Z;6;217.97;505.19;8.21;1.30;26.79;82.09;9.46;6.91;1.22;1011.50;91.50;7.60;185.00;0.50;
2022-02-03T14:15:00Z;6;201.39;509.41;8.21;1.30;26.77;79.18;70.83;43.11;1.22;1011.60;91.60;7.80;173.00;0.40;
2022-02-03T14:16:00Z;6;197.59;516.66;8.21;1.30;27.56;76.78;62.88;43.11;1.22;1011.60;91.60;7.80;176.00;0.40;
2022-02-03T14:17:00Z;6;203.92;504.57;8.21;1.30;29.14;73.90;12.87;9.69;1.22;1011.60;91.60;7.80;183.00;0.60;
2022-02-03T14:18:00Z;6;208.96;499.64;8.21;1.30;29.93;72.94;31.05;18.05;1.22;1011.50;91.40;7.80;171.00;1.00;
2022-02-03T14:19:00Z;6;212.80;499.83;8.21;1.30;30.72;74.39;16.28;11.55;1.22;1011.70;91.40;7.80;167.00;0.90;
2022-02-03T14:20:00Z;6;208.96;504.47;8.21;1.30;30.72;75.34;24.23;16.19;1.22;1011.50;91.30;7.80;155.00;0.80;
2022-02-03T14:21:00Z;6;209.11;507.61;8.21;3.90;31.53;72.49;23.10;11.55;1.22;1011.50;91.40;7.60;195.00;0.60;
2022-02-03T14:22:00Z;6;225.42;504.47;8.21;3.90;30.72;71.50;28.78;18.05;1.22;1011.50;91.40;7.80;169.00;0.90;
2022-02-03T14:23:00Z;6;229.37;505.19;8.21;1.30;29.95;72.01;40.15;27.33;1.22;1011.50;91.30;7.60;162.00;0.90;
2022-02-03T14:24:00Z;6;233.15;512.35;8.21;1.30;29.16;74.41;10.59;7.84;1.22;1011.40;91.30;7.60;169.00;0.90;
2022-02-03T14:25:00Z;6;220.51;512.45;8.21;1.30;28.37;75.85;9.46;6.91;1.22;1011.50;91.40;7.60;145.00;0.50;
2022-02-03T14:26:00Z;6;210.35;500.25;8.21;1.30;27.58;74.41;29.92;19.91;1.22;1011.40;91.40;7.60;168.00;0.70;
2022-02-03T14:27:00Z;6;211.64;502.77;8.21;1.30;27.58;73.45;17.41;9.69;1.22;1011.50;91.40;7.60;182.00;0.60;
2022-02-03T14:28:00Z;6;201.37;506.89;8.21;1.30;27.56;74.38;37.87;27.33;1.22;1011.50;91.40;7.80;138.00;0.90;
2022-02-03T14:29:00Z;6;212.74;499.54;8.21;1.30;27.55;75.33;17.41;11.55;1.22;1011.40;91.20;7.80;159.00;1.00;
2022-02-03T14:30:00Z;6;217.82;499.64;8.21;1.30;27.56;75.82;33.33;25.48;1.22;1011.50;91.20;7.80;182.00;1.10;
2022-02-03T14:31:00Z;6;217.95;500.25;8.21;1.30;28.37;74.41;15.14;9.69;1.22;1011.40;91.10;7.60;168.00;1.20;
2022-02-03T14:32:00Z;6;214.13;507.41;8.21;1.30;27.57;75.36;15.14;9.69;1.22;1011.30;91.10;7.60;155.00;1.10;
2022-02-03T14:33:00Z;6;205.27;514.67;8.21;1.30;26.78;76.32;20.82;16.19;1.22;1011.30;91.10;7.60;172.00;0.90;
2022-02-03T14:34:00Z;6;200.22;502.67;8.21;1.30;26.00;78.25;14.00;10.62;1.22;1011.40;91.20;7.60;171.00;0.80;
2022-02-03T14:36:00Z;6;189.94;504.27;8.20;1.30;25.97;76.77;11.73;8.76;1.22;1011.30;91.10;7.80;182.00;1.20;
2022-02-03T14:37:00Z;6;182.47;500.15;8.21;1.30;28.36;77.76;12.87;9.69;1.22;1011.30;91.00;7.60;169.00;1.10;
2022-02-03T14:38:00Z;6;176.14;502.57;8.21;1.30;29.15;79.20;15.14;11.55;1.22;1011.30;91.00;7.60;174.00;1.00;
2022-02-03T14:39:00Z;6;173.60;495.32;8.21;1.30;28.36;79.20;16.28;9.69;1.22;1011.30;91.00;7.60;175.00;1.10;
2022-02-03T14:40:00Z;6;182.49;505.09;8.21;1.30;29.16;78.73;15.14;9.69;1.22;1011.40;91.00;7.60;167.00;0.60;
2022-02-03T14:41:00Z;6;176.15;514.77;8.21;1.30;28.37;78.73;15.14;11.55;1.22;1011.40;91.00;7.60;178.00;0.80;
2022-02-03T14:42:00Z;6;170.97;504.37;8.21;2.60;27.55;77.25;33.33;26.40;1.22;1011.40;90.90;7.80;170.00;1.00;
2022-02-03T14:43:00Z;6;178.70;495.51;8.21;2.60;26.79;76.81;18.55;10.62;1.22;1011.50;90.90;7.60;185.00;0.70;
2022-02-03T14:45:00Z;6;189.96;501.95;8.21;1.30;26.76;78.21;16.28;11.55;1.22;1011.40;90.90;7.80;166.00;0.80;
2022-02-03T14:46:00Z;6;197.55;501.95;8.21;1.30;26.76;79.17;12.87;9.69;1.22;1011.40;90.90;7.80;156.00;0.70;
2022-02-03T14:47:00Z;6;200.08;499.54;8.21;1.30;25.97;78.21;43.56;34.76;1.22;1011.40;90.70;7.80;166.00;1.10;
2022-02-03T14:48:00Z;6;201.35;499.54;8.21;1.30;26.76;78.69;15.14;10.62;1.22;1011.40;90.70;7.80;171.00;0.70;
2022-02-03T14:49:00Z;6;196.29;509.21;8.21;1.30;26.76;79.17;12.87;9.69;1.22;1011.40;90.80;7.80;166.00;0.80;
2022-02-03T14:50:00Z;6;192.49;504.37;8.21;2.60;26.76;78.69;12.87;9.69;1.22;1011.40;90.70;7.80;184.00;0.80;
2022-02-03T14:51:00Z;6;202.61;499.54;8.21;2.60;26.76;77.25;20.82;11.55;1.22;1011.40;90.70;7.80;195.00;0.50;
2022-02-03T14:52:00Z;6;202.61;499.54;8.21;2.60;26.76;78.21;15.14;6.91;1.22;1011.40;90.80;7.80;190.00;0.70;
2022-02-03T14:54:00Z;6;189.94;499.44;8.20;1.30;27.55;77.25;117.44;84.89;1.22;1011.30;90.70;7.80;170.00;0.80;
2022-02-03T14:55:00Z;6;213.99;499.44;8.20;2.60;27.55;76.77;21.96;11.55;1.22;1011.30;90.50;7.80;151.00;1.00;
2022-02-03T14:56:00Z;6;235.50;494.60;8.20;5.20;27.55;76.77;46.97;34.76;1.22;1011.30;90.40;7.80;184.00;1.00;
2022-02-03T14:57:00Z;6;249.42;506.69;8.20;2.60;26.76;77.73;17.41;10.62;1.22;1011.30;90.40;7.80;176.00;0.70;
2022-02-03T14:58:00Z;6;239.25;506.49;8.20;2.60;25.97;78.19;14.00;7.84;1.22;1011.10;90.40;7.80;169.00;0.60;
2022-02-03T14:59:00Z;6;243.05;504.07;8.20;1.30;26.76;77.24;17.41;11.55;1.22;1011.10;90.40;7.80;174.00;0.50;
2022-02-03T15:00:00Z;6;238.01;499.34;8.20;1.30;27.55;75.80;14.00;9.69;1.22;1011.20;90.40;7.80;171.00;0.70;
2022-02-03T15:01:00Z;6;234.21;501.75;8.20;1.30;29.13;75.32;17.41;9.69;1.22;1011.20;90.30;7.80;175.00;0.70;
2022-02-03T15:02:00Z;6;229.15;499.34;8.20;1.30;29.92;75.32;9.46;6.91;1.22;1011.20;90.30;7.80;184.00;0.70;
2022-02-03T15:03:00Z;6;222.85;504.27;8.20;1.30;29.92;75.33;24.23;16.19;1.22;1011.30;90.30;7.80;178.00;0.80;
2022-02-03T15:04:00Z;6;219.03;506.59;8.20;1.30;29.13;75.32;15.14;9.69;1.22;1011.20;90.40;7.80;175.00;0.50;
2022-02-03T15:05:00Z;6;221.56;509.00;8.20;1.30;29.13;74.36;15.14;9.69;1.22;1011.20;90.40;7.80;172.00;0.60;
2022-02-03T15:06:00Z;6;224.09;516.26;8.20;1.30;28.34;72.92;25.37;16.19;1.22;1011.20;90.40;7.80;177.00;0.60;
2022-02-03T15:07:00Z;6;229.00;505.86;8.20;1.30;26.74;72.41;20.82;11.55;1.22;1011.20;90.40;8.00;205.00;0.50;
2022-02-03T15:08:00Z;6;221.56;494.50;8.20;1.30;26.76;71.96;17.41;7.84;1.22;1011.20;90.40;7.80;188.00;0.50;
2022-02-03T15:09:00Z;6;215.08;503.45;8.20;1.30;28.31;71.45;16.28;9.69;1.22;1011.20;90.40;8.00;189.00;0.70;
2022-02-03T15:10:00Z;6;211.25;498.42;8.20;1.30;29.10;70.96;15.14;9.69;1.22;1011.00;90.40;8.00;156.00;0.80;
2022-02-03T15:11:00Z;6;207.62;496.82;8.20;1.30;28.33;72.92;21.96;17.12;1.22;1011.10;90.30;7.80;185.00;0.80;
2022-02-03T15:12:00Z;6;211.42;501.65;8.20;1.30;29.12;74.36;17.41;9.69;1.22;1011.10;90.40;7.80;197.00;0.80;
2022-02-03T15:13:00Z;6;211.44;501.75;8.20;1.30;28.34;75.32;7.19;5.05;1.22;1011.20;90.50;7.80;166.00;0.70;
2022-02-03T15:14:00Z;6;217.76;506.59;8.20;1.30;27.55;77.24;15.14;9.69;1.22;1011.20;90.60;7.80;165.00;0.70;
2022-02-03T15:15:00Z;6;221.56;504.17;8.20;1.30;27.55;76.76;16.28;9.69;1.22;1011.20;90.60;7.80;169.00;0.70;
2022-02-03T15:16:00Z;6;217.76;489.67;8.20;1.30;28.34;76.76;16.28;7.84;1.22;1011.20;90.70;7.80;156.00;0.70;
2022-02-03T15:17:00Z;6;213.97;494.50;8.20;1.30;27.55;78.20;9.46;6.91;1.22;1011.20;90.50;7.80;164.00;0.90;
2022-02-03T15:18:00Z;6;212.68;496.82;8.20;1.30;27.54;77.72;17.41;10.62;1.22;1011.10;90.60;7.80;178.00;0.80;
2022-02-03T15:19:00Z;6;207.64;499.34;8.20;1.30;27.55;76.76;10.59;7.84;1.22;1011.20;90.60;7.80;166.00;0.70;
2022-02-03T15:20:00Z;6;200.05;501.75;8.20;2.60;27.55;76.76;16.28;12.48;1.22;1011.20;90.70;7.80;183.00;0.50;
2022-02-03T15:22:00Z;6;211.44;501.75;8.20;1.30;25.97;79.64;9.46;6.91;1.22;1011.20;90.60;7.80;192.00;0.60;
2022-02-03T15:23:00Z;6;219.03;509.00;8.20;1.30;25.18;81.08;10.59;7.84;1.22;1011.20;90.70;7.80;176.00;0.60;
2022-02-03T15:24:00Z;6;215.23;499.34;8.20;2.60;25.18;82.04;14.00;9.69;1.22;1011.20;90.70;7.80;165.00;0.90;
2022-02-03T15:25:00Z;6;217.76;496.92;8.20;1.30;25.97;79.16;14.00;7.84;1.22;1011.20;90.70;7.80;181.00;0.60;
2022-02-03T15:26:00Z;6;221.54;504.07;8.20;1.30;26.76;79.63;14.00;9.69;1.22;1011.10;90.70;7.80;187.00;0.50;
2022-02-03T15:27:00Z;6;217.74;496.82;8.20;1.30;26.76;78.19;12.87;6.91;1.22;1011.10;90.60;7.80;183.00;0.90;
2022-02-03T15:28:00Z;6;208.88;499.24;8.20;1.30;26.76;78.19;9.46;6.91;1.22;1011.10;90.70;7.80;198.00;0.40;
2022-02-03T15:29:00Z;6;201.16;498.52;8.20;1.30;25.94;79.12;15.14;11.55;1.22;1011.10;90.80;8.00;224.00;0.30;
2022-02-03T15:30:00Z;6;199.91;493.79;8.20;1.30;25.95;78.16;9.46;5.98;1.22;1011.20;90.80;8.00;208.00;0.40;
2022-02-03T15:31:00Z;6;209.99;500.83;8.20;1.30;26.73;74.80;14.00;9.69;1.22;1011.00;90.70;8.00;160.00;0.80;
2022-02-03T15:32:00Z;6;213.80;503.35;8.20;1.30;29.10;72.41;12.87;7.84;1.22;1011.10;90.60;8.00;175.00;0.60;
2022-02-03T15:33:00Z;6;217.57;496.00;8.20;2.60;30.67;72.88;16.28;9.69;1.22;1011.00;90.60;8.00;175.00;0.80;
2022-02-03T15:34:00Z;6;213.93;494.30;8.20;2.60;29.91;74.35;17.41;7.84;1.22;1011.00;90.60;7.80;188.00;0.80;
2022-02-03T15:35:00Z;6;206.33;501.55;8.20;2.60;29.12;75.79;43.56;33.83;1.22;1011.00;90.60;7.80;161.00;0.40;
2022-02-03T15:36:00Z;6;216.29;498.32;8.20;1.30;28.30;74.31;20.82;11.55;1.22;1010.90;90.70;8.00;195.00;0.40;
2022-02-03T15:37:00Z;6;220.10;498.42;8.20;2.60;27.52;72.88;14.00;6.91;1.22;1011.00;90.70;8.00;197.00;0.40;
2022-02-03T15:38:00Z;6;223.87;488.66;8.20;2.60;27.52;71.44;10.59;6.91;1.22;1010.90;90.60;8.00;180.00;1.00;
2022-02-03T15:39:00Z;6;225.16;500.83;8.20;1.30;27.52;71.44;9.46;6.91;1.22;1011.00;90.60;8.00;160.00;0.80;
2022-02-03T15:40:00Z;6;211.40;503.97;8.20;1.30;28.33;72.44;10.59;6.91;1.22;1011.00;90.70;7.80;192.00;0.60;
2022-02-03T15:41:00Z;6;201.27;491.89;8.20;1.30;28.33;72.44;21.96;14.34;1.22;1011.00;90.60;7.80;184.00;0.90;
2022-02-03T15:42:00Z;6;202.40;493.59;8.20;1.30;27.52;73.84;15.14;11.55;1.22;1011.00;90.70;8.00;157.00;0.60;
2022-02-03T15:43:00Z;6;198.74;501.55;8.20;1.30;25.17;75.31;73.11;49.61;1.22;1011.00;90.70;7.80;213.00;0.50;
2022-02-03T15:44:00Z;6;217.57;498.42;8.20;1.30;25.15;75.28;21.96;13.41;1.22;1011.00;90.70;8.00;175.00;0.80;
2022-02-03T15:45:00Z;6;216.31;498.42;8.20;1.30;26.73;74.80;16.28;12.48;1.22;1011.00;90.60;8.00;162.00;0.80;
2022-02-03T15:46:00Z;6;206.33;499.14;8.20;1.30;26.75;75.31;21.96;10.62;1.22;1011.00;90.60;7.80;170.00;1.00;
2022-02-03T15:47:00Z;6;202.56;501.65;8.20;1.30;26.76;74.84;15.14;9.69;1.22;1011.10;90.60;7.80;191.00;0.80;
2022-02-03T15:48:00Z;6;200.01;506.39;8.20;1.30;27.54;74.35;12.87;9.69;1.22;1011.00;90.60;7.80;191.00;1.00;
2022-02-03T15:49:00Z;6;192.42;501.55;8.20;1.30;27.54;74.83;12.87;9.69;1.22;1011.00;90.60;7.80;174.00;1.10;
2022-02-03T15:50:00Z;6;184.84;496.82;8.20;1.30;27.54;75.80;10.59;5.05;1.22;1011.10;90.60;7.80;191.00;0.70;
2022-02-03T15:51:00Z;6;178.50;499.14;8.20;1.30;27.54;76.27;10.59;7.84;1.22;1011.00;90.70;7.80;160.00;0.70;
2022-02-03T15:52:00Z;6;178.52;501.65;8.20;1.30;28.33;73.88;15.14;6.91;1.22;1011.10;90.70;7.80;168.00;0.50;
2022-02-03T15:53:00Z;6;177.23;503.97;8.20;1.30;29.12;72.91;39.01;27.33;1.22;1011.00;90.70;7.80;181.00;0.70;
2022-02-03T15:54:00Z;6;186.09;499.14;8.20;1.30;27.54;75.31;15.14;7.84;1.22;1011.00;90.60;7.80;159.00;1.20;
2022-02-03T15:55:00Z;6;189.89;501.55;8.20;1.30;27.54;74.35;18.55;9.69;1.22;1011.00;90.50;7.80;176.00;0.70;
2022-02-03T15:56:00Z;6;187.36;508.80;8.20;3.90;27.54;75.79;12.87;9.69;1.22;1011.00;90.60;7.80;185.00;0.70;
2022-02-03T15:57:00Z;6;186.09;511.22;8.20;1.30;27.54;74.83;14.00;6.91;1.22;1011.00;90.60;7.80;133.00;0.60;
2022-02-03T15:59:00Z;6;226.56;496.62;8.20;1.30;27.54;73.87;15.14;6.91;1.22;1010.90;90.60;7.80;160.00;0.80;
2022-02-03T16:00:00Z;6;218.97;496.62;8.20;1.30;26.75;73.87;14.00;9.69;1.22;1010.90;90.50;7.80;191.00;0.70;
2022-02-03T16:01:00Z;6;204.93;496.00;8.20;1.30;27.52;74.80;12.87;6.91;1.22;1011.00;90.40;8.00;174.00;0.50;
2022-02-03T16:02:00Z;6;192.29;503.25;8.20;1.30;28.31;75.76;35.60;19.91;1.22;1011.00;90.40;8.00;180.00;0.50;
2022-02-03T16:03:00Z;6;189.76;498.42;8.20;1.30;29.10;75.28;18.55;12.48;1.22;1011.00;90.30;8.00;195.00;0.80;
2022-02-03T16:04:00Z;6;188.49;500.83;8.20;1.30;29.10;74.80;24.23;16.19;1.22;1011.00;90.30;8.00;195.00;0.80;
2022-02-03T16:05:00Z;6;189.89;508.80;8.20;1.30;29.12;75.31;12.87;5.98;1.22;1011.00;90.20;7.80;196.00;0.90;
2022-02-03T16:06:00Z;6;187.23;493.59;8.20;1.30;28.31;76.71;10.59;7.84;1.22;1011.00;90.10;8.00;177.00;0.90;
2022-02-03T16:07:00Z;6;178.39;488.86;8.20;2.60;28.31;77.20;14.00;9.69;1.22;1011.10;90.10;8.00;178.00;0.60;
2022-02-03T16:08:00Z;6;174.72;496.82;8.20;1.30;28.33;79.63;17.41;9.69;1.22;1011.10;90.20;7.80;185.00;0.70;
2022-02-03T16:09:00Z;6;177.13;500.93;8.20;1.30;28.31;79.12;23.10;13.41;1.22;1011.10;90.10;8.00;171.00;0.70;
2022-02-03T16:10:00Z;6;179.64;498.42;8.20;1.30;27.52;76.71;14.00;7.84;1.22;1011.00;90.10;8.00;164.00;0.90;
2022-02-03T16:11:00Z;6;189.76;503.25;8.20;1.30;27.52;75.76;10.59;7.84;1.22;1011.00;90.10;8.00;196.00;1.10;
2022-02-03T16:12:00Z;6;194.81;500.83;8.20;1.30;28.31;75.76;10.59;7.84;1.22;1011.00;90.10;8.00;186.00;0.60;
2022-02-03T16:13:00Z;6;197.34;512.91;8.20;1.30;28.31;75.76;18.55;10.62;1.22;1011.00;90.20;8.00;170.00;0.50;
2022-02-03T16:14:00Z;6;197.34;505.66;8.20;1.30;28.31;72.40;12.87;5.98;1.22;1011.00;90.20;8.00;171.00;0.60;
2022-02-03T16:15:00Z;6;201.16;496.10;8.20;1.30;28.31;71.45;14.00;9.69;1.22;1011.10;90.20;8.00;201.00;0.50;
2022-02-03T16:16:00Z;6;203.66;498.42;8.20;1.30;27.52;71.44;9.46;6.91;1.22;1011.00;90.20;8.00;167.00;1.00;
2022-02-03T16:17:00Z;6;204.93;493.59;8.20;1.30;26.73;72.88;9.46;6.91;1.22;1011.00;89.90;8.00;171.00;0.90;
2022-02-03T16:18:00Z;6;197.34;496.00;8.20;1.30;26.73;75.76;10.59;7.84;1.22;1011.00;90.00;8.00;220.00;0.50;
2022-02-03T16:19:00Z;6;189.76;496.00;8.20;1.30;26.73;75.28;14.00;5.98;1.22;1011.00;90.10;8.00;196.00;0.70;
2022-02-03T16:20:00Z;6;184.70;500.83;8.20;1.30;26.73;75.28;18.55;9.69;1.22;1011.00;90.00;8.00;178.00;0.70;
2022-02-03T16:21:00Z;6;187.23;508.08;8.20;1.30;27.52;75.28;8.32;4.12;1.22;1011.00;90.10;8.00;188.00;0.50;
2022-02-03T16:22:00Z;6;189.76;505.66;8.20;1.30;27.52;76.71;10.59;7.84;1.22;1011.00;90.00;8.00;168.00;0.50;
2022-02-03T16:23:00Z;6;191.02;498.42;8.20;1.30;26.73;76.24;10.59;5.98;1.22;1011.00;90.00;8.00;201.00;0.50;
2022-02-03T16:24:00Z;6;191.02;498.42;8.20;1.30;27.52;74.32;12.87;5.98;1.22;1011.00;90.10;8.00;171.00;0.50;
2022-02-03T16:25:00Z;6;198.61;503.25;8.20;2.60;28.31;74.32;12.87;6.91;1.22;1011.00;90.00;8.00;169.00;0.60;
2022-02-03T16:26:00Z;6;203.65;498.32;8.20;1.30;28.30;74.31;10.59;5.98;1.22;1010.90;89.80;8.00;184.00;1.00;
2022-02-03T16:27:00Z;6;201.12;495.91;8.20;1.30;28.30;74.79;14.00;6.91;1.22;1010.90;89.80;8.00;182.00;1.00;
2022-02-03T16:28:00Z;6;197.34;496.00;8.20;1.30;29.10;75.28;9.46;5.98;1.22;1011.00;89.80;8.00;192.00;0.50;
2022-02-03T16:29:00Z;6;192.29;493.59;8.20;1.30;29.10;72.40;9.46;6.91;1.22;1011.00;89.80;8.00;185.00;0.70;
2022-02-03T16:30:00Z;6;193.55;503.25;8.20;3.90;29.10;72.88;16.28;12.48;1.22;1011.00;89.80;8.00;150.00;0.80;
2022-02-03T16:31:00Z;6;196.08;500.83;8.20;2.60;28.31;74.32;50.38;31.05;1.22;1011.00;89.80;8.00;167.00;0.80;
2022-02-03T16:32:00Z;6;196.21;494.30;8.20;2.60;27.54;74.35;14.00;5.98;1.22;1011.00;89.80;7.80;175.00;0.80;
2022-02-03T16:33:00Z;6;188.49;491.17;8.20;1.30;27.52;73.84;16.28;12.48;1.22;1011.00;89.80;8.00;162.00;0.80;
2022-02-03T16:34:00Z;6;182.29;499.14;8.20;1.30;27.54;72.91;10.59;6.91;1.22;1011.00;89.80;7.80;162.00;0.90;
2022-02-03T16:35:00Z;6;178.38;496.00;8.20;2.60;28.31;72.88;12.87;5.05;1.22;1011.00;89.80;8.00;199.00;0.80;
2022-02-03T16:36:00Z;6;174.70;499.14;8.20;1.30;29.12;73.87;14.00;9.69;1.22;1011.00;89.80;7.80;216.00;0.60;
2022-02-03T16:37:00Z;6;170.81;496.10;8.20;1.30;28.31;75.28;10.59;5.98;1.22;1011.10;89.90;8.00;178.00;0.60;
2022-02-03T16:38:00Z;6;172.06;500.83;8.20;1.30;29.10;72.40;17.41;5.05;1.22;1011.00;89.90;8.00;178.00;0.50;
2022-02-03T16:39:00Z;6;174.60;503.35;8.20;1.30;29.10;72.41;14.00;5.05;1.22;1011.10;89.90;8.00;183.00;0.80;
2022-02-03T16:40:00Z;6;178.38;493.59;8.20;1.30;28.31;73.84;14.00;5.98;1.22;1011.00;89.80;8.00;162.00;0.80;
2022-02-03T16:41:00Z;6;183.44;496.00;8.20;1.30;28.31;74.80;18.55;7.84;1.22;1011.00;89.90;8.00;164.00;0.50;
2022-02-03T16:42:00Z;6;187.23;500.83;8.20;1.30;27.52;75.28;8.32;5.05;1.22;1011.00;89.90;8.00;161.00;0.60;
2022-02-03T16:43:00Z;6;197.32;500.73;8.20;1.30;28.30;73.83;17.41;5.05;1.22;1010.90;89.90;8.00;161.00;1.00;
2022-02-03T16:44:00Z;6;196.08;498.42;8.20;1.30;28.31;76.24;6.05;4.12;1.22;1011.00;89.70;8.00;175.00;0.80;
2022-02-03T16:45:00Z;6;189.76;493.59;8.20;1.30;28.31;79.11;9.46;5.05;1.22;1011.00;89.80;8.00;171.00;0.90;
2022-02-03T16:46:00Z;6;184.82;503.97;8.20;1.30;26.75;81.07;8.32;5.98;1.22;1011.00;89.80;7.80;195.00;0.70;
